from,to,weight
gamafranco,pmontrasio,1
pmontrasio,emineker,1
emineker,darthdeus,1
darthdeus,flunder,1
flunder,Omnipresent,2
flunder,djmaze,1
djmaze,unimatrixZxero,1
unimatrixZxero,ndbroadbent,1
ndbroadbent,fu-media,1
fu-media,rubytastic,1
rubytastic,mikrogroove,1
mikrogroove,cedricraud,1
cedricraud,jaredbrown,1
jaredbrown,findrails,1
emschwar,steveklabnik,1
steveklabnik,rdlugosz,1
rdlugosz,emschwar,3
carlosantoniodasilva,Fire-Dragon-DoL,1
thatRD,islandr,2
rafaelfranca,knightq,1
knightq,pixeltrix,1
tekin,frodsan,1
frodsan,tomrossi7,1
tomrossi7,parndt,1
isaacsanders,vipulnsward,1
ygt-mb,maxim,1
hundredwatt,julianalucena,3
julianalucena,cylence,1
cylence,steveklabnik,2
cylence,jeremy,2
jeremy,jcoglan,2
cylence,slant,1
slant,virusman,1
virusman,hundredwatt,1
hundredwatt,cylence,8
hundredwatt,slant,5
slant,huoxito,1
huoxito,senny,3
senny,constantm,1
guilleiguaran,saepia,1
gsterndale,courtland,1
mhuggins,krzkrzkrz,1
thinkerbot,steveklabnik,1
themgt,jonleighton,1
jonleighton,thomasklemm,1
isaacsanders,sikachu,1
dmitriy-kiriyenko,aratak,2
pshizzle,tomrossi7,1
tomrossi7,3amsleep,1
erikkallen,rilian,1
joevandyk,nijikon,1
steveklabnik,kommen,3
kommen,jyr,1
jyr,the8472,1
the8472,Ferroman,1
b4mboo,frodsan,1
senny,primalr,1
erichmenge,DaveTsunami,1
DaveTsunami,rafaelfranca,1
smasry,joxxoxo,1
joxxoxo,carlosantoniodasilva,2
arunagw,Qard,1
Qard,grantovich,1
grantovich,glaszig,1
glaszig,davidw,1
carlosantoniodasilva,grantovich,1
grantovich,ouyoutouchmytralala,2
ouyoutouchmytralala,saurabhnanda,2
grantovich,steveklabnik,1
steveklabnik,MatsGard,1
alexeymuranov,agmcleod,1
agmcleod,carlosantoniodasilva,1
carlosantoniodasilva,vandamon,1
vandamon,alexeymuranov,1
sreid99,BM5k,1
BM5k,route,1
carlosantoniodasilva,HatemMahmoud,1
hron84,jonkessler,1
amatsuda,frodsan,1
aratak,krainboltgreene,2
aratak,kuraga,1
kuraga,dmitriy-kiriyenko,1
dmitriy-kiriyenko,goshakkk,1
goshakkk,killthekitten,3
killthekitten,aratak,1
aratak,PikachuEXE,1
PikachuEXE,mhuggins,1
mhuggins,strzalek,1
Unpakt,chuck-g,1
softwaregravy,danielfone,1
sikachu,avalez,1
carlosantoniodasilva,vaddimka,1
henrik,frodsan,1
mandrews,frodsan,1
steveklabnik,kulbida,1
kulbida,pixeltrix,2
zelig,pixeltrix,1
jakevose,pjg,1
pjg,gmile,2
pjg,asymmetric,1
asymmetric,jlbenc,1
jlbenc,gaurish,1
gaurish,hasghari,1
hasghari,nazar,1
nazar,gustavokloh,1
neilmiddleton,williscool,1
murdoch,gylaz,1
gylaz,jasonayre,1
jasonayre,Altonymous,1
Altonymous,brycesenz,1
brycesenz,steveklabnik,1
fingermark,steveklabnik,2
fingermark,serbrech,1
serbrech,joevandyk,1
joevandyk,agnoster,1
agnoster,ajsharp,4
steveklabnik,carols10cents,1
arunagw,JayTeeSF,1
morexchange,speaking,1
speaking,jabreu52,1
jabreu52,birula,1
birula,jeyb,1
denis,bogdan,1
bogdan,taelor,1
taelor,jtomasrl,1
jtomasrl,Beautyfree,1
seraphinmiranda,whalesalad,1
whalesalad,ZhangBanger,2
whalesalad,rafaelfranca,1
rafaelfranca,ZhangBanger,1
josh,stouset,1
josh,keilmillerjr,1
alexeymuranov,mjnissim,1
pjhburns,konradahodan,1
dmathieu,the8472,1
jasim,steveklabnik,1
spastorino,mjvestal,1
jlebrech,idavemm,1
lighthouse-import,naoisegolden,1
naoisegolden,rafaelfranca,1
rafaelfranca,nanego,1
pk-amooma,Zapotek,1
Zapotek,carlosantoniodasilva,2
Zapotek,alup,4
groe,vkhang55,1
vkhang55,jsmestad,1
jsmestad,Silex,1
Silex,gamafranco,1
gamafranco,ngpestelos,1
ngpestelos,nunziofiore,1
nunziofiore,senny,1
senny,ofavre,1
rafaelfranca,raldred,1
lighthouse-import,pinnymz,1
gamov,GerryG,1
smakagon,jiongye,1
jiongye,steveklabnik,3
steveklabnik,espen,1
lighthouse-import,tute,1
tute,steveklabnik,1
steveklabnik,Salzig,1
Salzig,imanel,1
softwaregravy,Rudiney,1
Rudiney,abacha,1
abacha,jsgarvin,2
abacha,rkenzhebekov,1
rafaelfranca,gbirchmeier,2
leomao10,agraves,1
agraves,steveklabnik,1
bai,jalada,1
jalada,guilleiguaran,1
guilleiguaran,agraves,2
derekprior,felipedeboni,1
lighthouse-import,aka47,1
aka47,steveklabnik,1
steveklabnik,clemenshelm,1
tilo,zelig,1
emassip,dugsmith,1
jrochkind,robertgrimm,1
wpp,Gawyn,1
Gawyn,collimarco,1
collimarco,fxn,1
fxn,nextofsearch,3
pond,rafaelfranca,1
lighthouse-import,simonc,1
rafaelfranca,johnnyshields,1
johnnyshields,KenStipek,2
kuraga,mjrk,1
mjrk,misza222,1
misza222,rafaelfranca,1
lighthouse-import,cmrichards,1
cmrichards,carlosantoniodasilva,1
steveklabnik,yahonda,2
senny,plentz,7
rxaviers,davidw,1
davidw,ouyoutouchmytralala,1
ouyoutouchmytralala,fess89,1
jonleighton,robinboening,1
robinboening,steveklabnik,1
dlee,djwonk,1
jeremy,HatemMahmoud,1
henrik,lazyatom,1
lazyatom,jeremy,1
botanicus,archonic,1
